queue_utc,seller_sku,asin,supplier_code,supplier_name,supplier_sku,barcode,price_list_unit_cost_gbp,purchase_reference_list_cost_gbp,actual_paid_unit_cost_gbp,actual_vs_list_ratio,discount_assumption_pct,expected_next_unit_cost_gbp,confirmation_status,review_reason,user_prompt,source_lineage,title,price_list_source_batch_id,price_list_source_received_at_utc,expected_cost_source,cost_confidence
2026-05-19T12:28:57Z,52-BC73-O7B2,B0C7HGQRY6,MUT157,Tropicana Wholesale,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for 52-BC73-O7B2: no usable list or purchase cost is available.,product_db_preview,"MUTANT GEAAR | 9.4g of EAA Powder + Arginine, 7g BCAAs, 4g Leucine, Electrolytes, Coconut Water, No Artificial Colours or Flavours | 30 Servings | Orange Rush",,,missing_cost,none
2026-05-19T12:28:57Z,YC-3L3M-BV48,B0CTD6Q6KY,MCF15193,Heo,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for YC-3L3M-BV48: no usable list or purchase cost is available.,product_db_preview,"McFarlane DC Multiverse 7"" Scale Vehicles - Tumbler with Lucius Fox (The Dark Knight) Gold Label, Includes Action Figure and Accessories",,,missing_cost,none
2026-05-19T12:28:57Z,MW-RSG9-3S2C,B07DRLVHM2,,,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for MW-RSG9-3S2C: no usable list or purchase cost is available.,product_db_preview,Tracer Deep Hole Construction Pencil with 6 x Replacement Lead Pack and accompanying Site Holsters all-in-one Marking Kit. Carpenter Pencil Set,,,missing_cost,none
2026-05-19T12:28:57Z,7M-48OU-23X3,B004GFPFBO,985 2291,ABGee,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for 7M-48OU-23X3: no usable list or purchase cost is available.,product_db_preview,Funko POP! Movies : Freddy Krueger - Nightmare on Elm Street - Collectable Vinyl Figure - Gift Idea - Official Merchandise - Toys for Kids & Adults - Movies Fans - Model Figure for Collectors,,,missing_cost,none
2026-05-19T12:28:57Z,88-PT9Z-DP6C,B081SWQNFS,SCS24049,Shure Cosmetics,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for 88-PT9Z-DP6C: no usable list or purchase cost is available.,product_db_preview,"Max Factor Miracle Second Skin Hydrating Foundation, Tan - 30 ml",,,missing_cost,none
2026-05-19T12:28:57Z,MY-XMO2-EXY1,B0042SNS7S,F-91WC-4AEF,Rashmian,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for MY-XMO2-EXY1: no usable list or purchase cost is available.,product_db_preview,Casio F-91WC-4AEF Mens Collection Watch,,,missing_cost,none
2026-05-19T12:28:57Z,UR-W905-8D8D,B00B2KJ59Y,5060494310363,Stax,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for UR-W905-8D8D: no usable list or purchase cost is available.,product_db_preview,FITO DRIPFEEDER CITRUS 32ML PK5,,,missing_cost,none
2026-05-19T12:28:57Z,91-PZCP-NNGD,B0198KU5PW,985 5305,ABGee,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for 91-PZCP-NNGD: no usable list or purchase cost is available.,product_db_preview,Funko POP! Animation: One Piece - Monkey D. Luffy - Collectable Vinyl Figure - Gift Idea - Official Merchandise - Toys for Kids & Adults - Anime Fans - Model Figure for Collectors and Display,,,missing_cost,none
2026-05-19T12:28:57Z,8D-Y151-NFFF,B0031DCJWU,PE4,CLF,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for 8D-Y151-NFFF: no usable list or purchase cost is available.,product_db_preview,"Puressentiel Rest & Relax, Stress Roll-On - 5 ml - Helps Promote Healthy Sleep, Stress Relief & Anxiety Relief Routines - Soothing, Relaxing & Naturally Calming Essential Oils - Aromatherapy",,,missing_cost,none
2026-05-19T12:28:57Z,BB-ZT14-1QQA,B086MBW9R9,BF4232,Bliss Distribution,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for BB-ZT14-1QQA: no usable list or purchase cost is available.,product_db_preview,"The Army Painter Lowland Shrubs, 77 Self Adhesive Static Grass Tufts in 3 Sizes, for Model Bases, Terrain Scenics, Miniature Bases and Diorama Base, Green Grass Tufts for Gaming Bases",,,missing_cost,none
2026-05-19T12:28:57Z,WJ-YHKC-EES5,B07CN7NRF7,HPE560165,Heo,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for WJ-YHKC-EES5: no usable list or purchase cost is available.,product_db_preview,Harry Potter - Tattoos (Temporary) - Set of 35 Styles - Official - Cinereplicas,,,missing_cost,none
2026-05-19T12:28:57Z,K2-VE7K-V9TU,B08FR6S7CD,,Culpitt,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for K2-VE7K-V9TU: no usable list or purchase cost is available.,product_db_preview,"Sugarflair Rose Gold Chocolate Paint - Coloured Cocoa Butter for Painting Directly Onto Chocolate, Transfer Sheets or Moulds - 35g",,,missing_cost,none
2026-05-19T12:28:57Z,CA-JM6T-ZXP6,B0CMY2G83J,888 SQAL0033,ABGee,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for CA-JM6T-ZXP6: no usable list or purchase cost is available.,product_db_preview,"Squish-a-longs by Original Squishmallows 25 Pack - Series 1 - (25) 1” Mini-Squish with 5 Accessories, Ring, and Collector’s Guide - Collect, Trade, & Play",,,missing_cost,none
2026-05-19T12:28:57Z,3E-62Y1-WPYU,B0DN6KL887,505534,Jones Wholesale,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for 3E-62Y1-WPYU: no usable list or purchase cost is available.,product_db_preview,ECO CHIC Lightweight Foldable Reusable Shopping Bag Water Resistant Tote Bag (Cosy Camping Blue),,,missing_cost,none
2026-05-19T12:28:57Z,X7-MY4W-H2I4,B00S9IXBVU,319378,Stax,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for X7-MY4W-H2I4: no usable list or purchase cost is available.,product_db_preview,ProDec Combination Shavehook for Removing Paint and Varnish from Flat and Irregular Surfaces,,,missing_cost,none
2026-05-19T12:28:57Z,NO-N6RP-Y30Q,B07NJCFPKF,AT-11036,Bliss Distribution,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for NO-N6RP-Y30Q: no usable list or purchase cost is available.,product_db_preview,"Dragon Shield | Standard Size Card Matte Sleeves | 100 CT - Smooth & Tough Premium TCG Sleeves | Compatible with Pokemon, Flesh & Blood, One Piece & Magic The Gathering | Emerald",,,missing_cost,none
2026-05-19T12:28:57Z,OW-ONY2-KNM7,B09MTXZY2Y,62104,Jones Wholesale,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for OW-ONY2-KNM7: no usable list or purchase cost is available.,product_db_preview,"Blistex Relief Cream Soothing Protective Lip Cream, 5g",,,missing_cost,none
2026-05-19T12:28:57Z,4U-9ZL6-9G0Y,B07C8QSSR2,PIK054,DHB,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for 4U-9ZL6-9G0Y: no usable list or purchase cost is available.,product_db_preview,"Piksters Wax for Orthodontics and Braces, 2 Count (Pack of 1)",,,missing_cost,none
2026-05-19T12:28:57Z,D2-8SPY-Q095,B0052VXJGO,312457,Stax,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for D2-8SPY-Q095: no usable list or purchase cost is available.,product_db_preview,"Fackelmann OPAL Skimmer, Straining Spoon, Frying Strainer, Fine Mesh, Medium Spider Ladle Stainless Steel, 37.5x12x5.5cm, Silver",,,missing_cost,none
2026-05-19T12:28:57Z,A1-KSU1-GZMS,B07BC1CMDK,P240,DK Tools,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for A1-KSU1-GZMS: no usable list or purchase cost is available.,product_db_preview,"Amtech V4075 P240 Hook and Loop Orbital Sanding Sheets, 10 Piece Set, 115mm Diameter Sanding Paper",,,missing_cost,none
2026-05-19T12:28:57Z,5H-EJ59-AZPA,B004ZMXOMA,TEP418SP,DHB,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for 5H-EJ59-AZPA: no usable list or purchase cost is available.,product_db_preview,"TEPE ANGLE YELLOW BLISTER, 6 pc",,,missing_cost,none
2026-05-19T12:28:57Z,XN-OF53-7WRU,B0084CNKAI,MT411134,Murrays Health and Beauty,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for XN-OF53-7WRU: no usable list or purchase cost is available.,product_db_preview,Marvis Amarelli Licorice Toothpaste - 25 ml,,,missing_cost,none
2026-05-19T12:28:57Z,WX-L5UA-UB1Q,B007R2ICTK,87298406,Stax,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for WX-L5UA-UB1Q: no usable list or purchase cost is available.,product_db_preview,"HG Stain Away 7, Removes Rust Stains from Clothing & Textiles, Concentrated Rusty Mark Remover for Surfaces & Tiles, Fabric & Natural Stone Safe – 50m (426005106)",,,missing_cost,none
2026-05-19T12:28:57Z,UL-D0Y8-ZNI5,B08DR97BX2,,,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for UL-D0Y8-ZNI5: no usable list or purchase cost is available.,product_db_preview,"Cliganic Organic Argan Oil, 100% Pure (473ml) | Moroccan Argan Oil for Hair, Face & Skin | Natural Cold Pressed Carrier Oil - Certified Organic | Cliganic 90 Days Warranty",,,missing_cost,none
2026-05-19T12:28:57Z,49-4UKW-G81R,B00WI8O0RG,E-84515,Bliss Distribution,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for 49-4UKW-G81R: no usable list or purchase cost is available.,product_db_preview,100 Ultra Pro Card Protector Sleeves: Pro-Matte - 66 x 91 mm,,,missing_cost,none
2026-05-19T12:28:57Z,L5-PF3B-WHU4,B09LDDFK4R,MIX025,Tropicana Wholesale,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for L5-PF3B-WHU4: no usable list or purchase cost is available.,product_db_preview,"Promixx Pro Shaker Bottle - Refillable, Powerful for Smooth Protein Shakes - Includes Extra Storage - BPA Free, Tumbler 600ml (Silver White/Grey)",,,missing_cost,none
2026-05-19T12:28:57Z,N7-A24N-WJA7,B09NM9TVYX,,,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for N7-A24N-WJA7: no usable list or purchase cost is available.,product_db_preview,"Disney 6315875812X12 25cm DAR Spiderverse Miles Morales Action Figure 25 cm Soft Toy with Glow in The Dark Eyes, One Size",,,missing_cost,none
2026-05-19T12:28:57Z,2X-8XI7-C9T5,B07L6H9GZ2,SKI006,Tropicana Wholesale,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for 2X-8XI7-C9T5: no usable list or purchase cost is available.,product_db_preview,White Chocolate Skinny Syrup,,,missing_cost,none
2026-05-19T12:28:57Z,QW-9XV0-Q3EH,B00J5H1E9K,UGD010109,Bliss Distribution,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for QW-9XV0-Q3EH: no usable list or purchase cost is available.,product_db_preview,"Ultimate Guard - Katana Sleeves - Red (100) [Standard Size, 66 x 91mm]",,,missing_cost,none
2026-05-19T12:28:57Z,IZ-8NZ9-VXR2,B08XLT86GL,515 706404,ABGee,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for IZ-8NZ9-VXR2: no usable list or purchase cost is available.,product_db_preview,"Baby Annabell Lunch Time Trickbottle, Pink",,,missing_cost,none
2026-05-19T12:28:57Z,I5-DDJZ-N4EF,B07QLML4ZG,N2380,DK Tools,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for I5-DDJZ-N4EF: no usable list or purchase cost is available.,product_db_preview,"Amtech N2380 XL (Size 10), Certified Quality Rubber Coated Hi Vis Work Gloves, Black/Yellow",,,missing_cost,none
2026-05-19T12:28:57Z,ZB-PV7O-TKUD,B0BBH9MHBH,77-89965,TD Synnex,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for ZB-PV7O-TKUD: no usable list or purchase cost is available.,product_db_preview,"OtterBox Symmetry Folio Case for iPad 10th gen 2022, iPad 11th gen 2025 (A16), Shockproof, Drop proof, Slim Protective Folio Case, Tested to Military Standard, Blue",,,missing_cost,none
2026-05-19T12:28:57Z,VU-8KRA-QP5M,B0BNLWBLMV,AT-11055,Bliss Distribution,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for VU-8KRA-QP5M: no usable list or purchase cost is available.,product_db_preview,"Dragon Shield | Standard Size Card Matte Sleeves | 100 CT - Smooth & Tough Premium TCG Sleeves | Compatible with Pokemon, Flesh & Blood, One Piece & Magic The Gathering | Turquoise - Players' Choice",,,missing_cost,none
2026-05-19T12:28:57Z,5M-QO6K-LNH0,B00ANP09LM,312496,Stax,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for 5M-QO6K-LNH0: no usable list or purchase cost is available.,product_db_preview,"Easycook NS613R Easy Cook Polly Carbonate Non-Staining Microwave Sauce Pan and Lid, Red",,,missing_cost,none
2026-05-19T12:28:57Z,TA-7DAZ-18PU,B0CNT2Z32S,HPBT010D,Rashmian,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for TA-7DAZ-18PU: no usable list or purchase cost is available.,product_db_preview,"LEXIBOOK - Disney Stitch - 2-in-1 Bluetooth & Wired Headphones with microphone and control button, Foldable and Ajustable, Long lasting rechargeable battery, HPBT010D",,,missing_cost,none
2026-05-19T12:28:57Z,V1-ON8D-S6WQ,B06XY4DS8H,,,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for V1-ON8D-S6WQ: no usable list or purchase cost is available.,product_db_preview,"Yale B-YS3-3535NT Anti-Snap 3 Star Euro Thumbturn Cylinder, High Security, 35:35 (70mm), Nickel Finish",,,missing_cost,none
2026-05-19T12:28:57Z,TE-Y18U-S2O1,B08X1WM596,333 SI5038,ABGee,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for TE-Y18U-S2O1: no usable list or purchase cost is available.,product_db_preview,"Super Impulse 361224 Worlds Smallest Monopoly Board Game in the World as Mini Version, from 8 Years",,,missing_cost,none
2026-05-19T12:28:57Z,ZU-PFDN-JSYV,B07MW9H6P4,112387,Stax,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for ZU-PFDN-JSYV: no usable list or purchase cost is available.,product_db_preview,GoodBoy BOY BIG DOG SUPER SOFT PLUSH SQUEAKY TOY 44 CM,,,missing_cost,none
2026-05-19T12:28:57Z,1W-8WI9-7AUU,B0BLQRDTLL,FK72333,Heo,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for 1W-8WI9-7AUU: no usable list or purchase cost is available.,product_db_preview,Funko Pop! Movies: Teenage Mutant Ninja Turtles - (Teenage Mutant Ninja Turtles (TMNT) ) - April O'Neil O Neil - Collectable Vinyl Figure - Gift Idea - Official Merchandise - Toys for Kids & Adults,,,missing_cost,none
2026-05-19T12:28:57Z,3Z-45IC-N1H4,B07QPB3T1J,GL2013,Bliss Distribution,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for 3Z-45IC-N1H4: no usable list or purchase cost is available.,product_db_preview,The Army Painter | Basing Glue,,,missing_cost,none
2026-05-19T12:28:57Z,9X-7TBD-NA16,B01N49MD2S,AT-13023,Bliss Distribution,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for 9X-7TBD-NA16: no usable list or purchase cost is available.,product_db_preview,"Arcane Tinman ART13023 AT-13023 Dragon Shield-Perfect Fit Standard Sleeves 100pk-Smoke, Smoke, One Size",,,missing_cost,none
2026-05-19T12:28:57Z,Y5-REMJ-CY7A,B0BLTGP2JX,7890808,TD Synnex,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for Y5-REMJ-CY7A: no usable list or purchase cost is available.,product_db_preview,"Crucial DDR5 RAM 32GB Kit (2x16GB) 5600MHz, Desktop Computer Memory, (or 5200MHz, 4800MHz) CL46 - CT2K16G56C46U5",,,missing_cost,none
2026-05-19T12:28:57Z,EV-CHU5-XU3G,B07QQDMJ6M,GL2014,Bliss Distribution,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for EV-CHU5-XU3G: no usable list or purchase cost is available.,product_db_preview,The Army Painter | Hobby: Super Glue,,,missing_cost,none
2026-05-19T12:28:57Z,W3-H7LU-CTRI,B0002TT36Q,E-81367,Bliss Distribution,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for W3-H7LU-CTRI: no usable list or purchase cost is available.,product_db_preview,Ultra Pro 12911 9-Pocket Portfolio Collectors Blue C12 Card Game,,,missing_cost,none
2026-05-19T12:28:57Z,MU-717K-DELS,B076V4V2QQ,E-83648,Bliss Distribution,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for MU-717K-DELS: no usable list or purchase cost is available.,product_db_preview,"Ultra PRO 3"" x 4"" Clear Regular Top Loaders For Cards With Card Sleeves Bundle Standard Size 100ct Baseball Card Sleeves Trading Card Sleeve Baseball Card Protectors Toploader Card Protectors",,,missing_cost,none
2026-05-19T12:28:57Z,OT-3LZR-3R6K,B08CB36DY9,,,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for OT-3LZR-3R6K: no usable list or purchase cost is available.,product_db_preview,"Lay-Z Spa 60304 Hot Tub Canopy Cover for Weather and Sun Shelter, Hot Tub Accessories, Fits Most Lay-Z-Spa Models, Multicolor, 109.0 cm*183.0 cm*94.0 cm",,,missing_cost,none
2026-05-19T12:28:57Z,L2-WL35-LG0D,B07PRCJQFX,333644,Stax,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for L2-WL35-LG0D: no usable list or purchase cost is available.,product_db_preview,"Johnstone's - Amphibious Wall & Ceiling Paint Tester Pots - Emulsion - Easy Apply, Dries in 1-2 Hours - 75ml",,,missing_cost,none
2026-05-19T12:28:57Z,OI-0483-CBVX,B07BC5J1WW,F4023,DK Tools,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for OI-0483-CBVX: no usable list or purchase cost is available.,product_db_preview,Amtech F4023 14mm x 210mm SDS masonry drill bit,,,missing_cost,none
2026-05-19T12:28:57Z,GH-PONH-K4WQ,B08L3FB3G2,,,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for GH-PONH-K4WQ: no usable list or purchase cost is available.,product_db_preview,Ultimate Guard Katana Sleeves Japanese Size Black (60),,,missing_cost,none
2026-05-19T12:28:57Z,NX-0OE3-AD7U,B083G9XHT9,101798,Stax,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for NX-0OE3-AD7U: no usable list or purchase cost is available.,product_db_preview,"Viners Assure 5” Utility Knife Stainless Steel Blade with Squared Tip for Safety, Soft Grip Handle, Non-Stick Coating, Rust-Resistant, Ideal for Cutting Fruit, Vegetables & Everyday Foods",,,missing_cost,none
2026-05-19T12:28:57Z,XY-UM2X-TPS3,B003VTZAM0,889142,Stax,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for XY-UM2X-TPS3: no usable list or purchase cost is available.,product_db_preview,"Minky Metallic Reflector Ironing Board Cover, Extra Large",,,missing_cost,none
2026-05-19T12:28:57Z,MW-9K5M-VKW8,B0073TTHBY,MRW-200H-1BVES,Rashmian,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for MW-9K5M-VKW8: no usable list or purchase cost is available.,product_db_preview,Casio Gents 43.00mm Quartz Watch with Black Analogue dial and Black Rubber Strap Strap MRW-200H-1BVES,,,missing_cost,none
2026-05-19T12:28:57Z,98-MF34-BSCF,B079MFZL6K,369621,Stax,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for 98-MF34-BSCF: no usable list or purchase cost is available.,product_db_preview,Acctim Wickford Kids Teaching Wall Clock Quartz Rainbow Dial Quarter Markers Pink 20cm 22520,,,missing_cost,none
2026-05-19T12:28:57Z,SZ-UL4K-SE7W,B002QGAF8S,E-82225,Bliss Distribution,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for SZ-UL4K-SE7W: no usable list or purchase cost is available.,product_db_preview,Ultra Pro Comic Bags (100-Piece),,,missing_cost,none
2026-05-19T12:28:57Z,BQ-O3OI-FTJU,B01CKK8CU2,,Bliss Distribution,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for BQ-O3OI-FTJU: no usable list or purchase cost is available.,product_db_preview,5 Ultra Pro 130pt Magnetic One Touch Card Holders (5 Total) 81721 - Fits Cards Up to 130 Point in Thickness,,,missing_cost,none
2026-05-19T12:28:57Z,LF-X542-9TDZ,B07YYG14S1,,,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for LF-X542-9TDZ: no usable list or purchase cost is available.,product_db_preview,"Cliganic USDA Organic Argan Oil, 100% Pure | Moroccan Argan Oil for Hair, Face & Skin | Natural Cold Pressed Carrier Oil - Certified Organic | Cliganic 90 Days Warranty",,,missing_cost,none
2026-05-19T12:28:57Z,FM-7COC-V8U2,B078SZDV17,MOQ - 36,We Stock Lots,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for FM-7COC-V8U2: no usable list or purchase cost is available.,product_db_preview,"Joseph Joseph GoAvocado, 3-in-1 Avocado Tool with soft grip handle, Green",,,missing_cost,none
2026-05-19T12:28:57Z,SU-JM8R-2U82,B09ST7SSLW,MLT10NI,Rashmian,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for SU-JM8R-2U82: no usable list or purchase cost is available.,product_db_preview,LEXIBOOK Cordless Mini Bedside Lamp and Nightlight Nintendo - Red - MLT10NI,,,missing_cost,none
2026-05-19T12:28:57Z,A7-868U-HTPI,B003DZUDYC,786757,Stax,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for A7-868U-HTPI: no usable list or purchase cost is available.,product_db_preview,"Pendeford Value Plus Saucepan Set 3PC | Carbon Steel Non-Stick with Tempered Glass Lids | 16cm 18cm 20cm | Easy Clean, Lightweight, Dishwasher Safe | Suitable for All Hob Types Except Induction",,,missing_cost,none
2026-05-19T12:28:57Z,6Z-8POQ-K5XH,B00ANOXX9I,312494,Stax,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for 6Z-8POQ-K5XH: no usable list or purchase cost is available.,product_db_preview,Easycook Microwave Saucepan with Lid 750ML RED,,,missing_cost,none
2026-05-19T12:28:57Z,IJ-V0PQ-4CZ4,B09NQCV872,WP2020,Bliss Distribution,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for IJ-V0PQ-4CZ4: no usable list or purchase cost is available.,product_db_preview,"The Army Painter Speedpaint Sand Golem 2.0, Single Acrylic Paint 18ml One-coat Painting Soloution For Fantasy Tabletop Miniatures Like Warhammer 40k and Dungeons And Dragons Figures",,,missing_cost,none
2026-05-19T12:28:57Z,YJ-WD59-WWA2,B071X4RKYL,456390,Jones Wholesale,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for YJ-WD59-WWA2: no usable list or purchase cost is available.,product_db_preview,"Addis 513881 Essentials Wooden Outdoor Complete Broom with Metal Handle, Natural/ Black, 27.5 cm",,,missing_cost,none
2026-05-19T12:28:57Z,FZ-YQYO-ICX5,B0BTTHVGD3,GVDR08WD,Rashmian,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for FZ-YQYO-ICX5: no usable list or purchase cost is available.,product_db_preview,"Groov-e Boston Wooden DAB & FM Digital Radio - Built-In Alarm Clock, Dynamic Range Control & Bluetooth Connectivity - LCD Display - Mains or Battery Operated - Portable Radio - 40 Preset Stations",,,missing_cost,none
2026-05-19T12:28:57Z,XH-OMMJ-C7MT,B096BPSDRZ,542 5224,ABGee,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for XH-OMMJ-C7MT: no usable list or purchase cost is available.,product_db_preview,Ravensburger Bluey 35 Piece Jigsaw Puzzle for Kids Age 3 Years Up - Educational Toddler Toys,,,missing_cost,none
2026-05-19T12:28:57Z,FB-6FW0-Z82Q,B005F5TRBI,356204,Stax,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for FB-6FW0-Z82Q: no usable list or purchase cost is available.,product_db_preview,"Croydex White Button Shower Curtain Rings 12pk, 75g, 34F",,,missing_cost,none
2026-05-19T12:28:57Z,CJ-X0SS-QOUW,B0CG234KW1,777 77510GQ1-A,ABGee,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for CJ-X0SS-QOUW: no usable list or purchase cost is available.,product_db_preview,Snackles Small Sized 14 cm by ZURU Cuddly Squishy Comfort Plush with License Snack Brand Accessory (Random Assortment),,,missing_cost,none
2026-05-19T12:28:57Z,SU-5LQH-2DVN,B07SLLYRSP,484654,Sika,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for SU-5LQH-2DVN: no usable list or purchase cost is available.,product_db_preview,"3 PCS EVERBUILD INDUSTRIAL GRADE SUPER GLUE HV HIGH VISCOSITY BONDS PVC, METAL, MDF, ALUMINIUM, CERAMICS, RUBBER ETC. 20G EACH",,,missing_cost,none
2026-05-19T12:28:57Z,VF-3T0K-DR5O,B08KFFY86W,TEP484,DHB,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for VF-3T0K-DR5O: no usable list or purchase cost is available.,product_db_preview,"TePe EasyPick Toothpicks, Purple, ISO XL, 36pcs, Plaque Remover, efficient Clean Between The Teeth, Durable Dental Picks for Wide Gaps, Travel case Included",,,missing_cost,none
2026-05-19T12:28:57Z,8L-INBX-OUTU,B016Y8SWZQ,312497,Stax,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for 8L-INBX-OUTU: no usable list or purchase cost is available.,product_db_preview,"Easy Cook NS606R Microwave Egg Poacher, red, 2 cup",,,missing_cost,none
2026-05-19T12:28:57Z,PH-M7S4-05R5,B0D3JCMSF5,10290405,TD Synnex,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for PH-M7S4-05R5: no usable list or purchase cost is available.,product_db_preview,"OtterBox Symmetry Folio Case for iPad Air 11"" (M2/M3/M4) & iPad Air 10.9"" (2022/2020), Shockproof, Drop proof, Slim Protective Folio Case, Tested to Military Standard, Blue",,,missing_cost,none
2026-05-19T12:28:57Z,HJ-DHEU-9WG8,B0DHDCRX76,77-95357,TD Synnex,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for HJ-DHEU-9WG8: no usable list or purchase cost is available.,product_db_preview,"OtterBox React Folio Case for iPad Pro 11"" M4 (M5/M4), Shockproof, Drop proof, Ultra-Slim Protective Folio Case, Tested to Military Standard, Black",,,missing_cost,none
2026-05-19T12:28:57Z,MU-A667-UQ3J,B081TGZQVR,542 16479,ABGee,,,,,,,,,needs_user_price_check,missing_all_cost_inputs,Add supplier cost evidence for MU-A667-UQ3J: no usable list or purchase cost is available.,product_db_preview,Ravensburger Aimee Stewart Myths & Legends 1000 Piece Jigsaw Puzzle for Adults and Kids Age 12 and Up,,,missing_cost,none
