timestamp_utc,asof_date,marketplace,sku,asin,our_price,buy_box_price,buy_box_channel,lowest_fba_price,lowest_fbm_price,offer_count_fba,offer_count_fbm,seller_detail_status,seller_detail_attempted_flag,seller_detail_offer_row_count,seller_detail_snapshot_ts_utc,retry_next_run_flag,list_price,list_price_currency,apparent_sale_amount_gbp,apparent_sale_pct,bsr,bsr_category,source,notes,buy_box_present_flag,outcome_known_flag,we_present_flag,seller_detail_resolution_status,seller_detail_retry_attempt_count,seller_detail_rotation_skip_count,seller_detail_empty_response_count,seller_detail_api_error_count,seller_detail_force_attempt_flag,seller_detail_retry_exhausted_flag,seller_detail_operator_reason
2026-04-02T23:43:44Z,2026-04-02,UK,8W-I703-VOFQ,B074H6M7TW,18.31,18.31,FBA,18.31,21.8,3,6,,,,,,24.99,GBP,6.68,26.73,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-04-02T23:43:44Z,2026-04-02,UK,9X-HL62-83C7,B00BEUFYE2,5.77,4.99,FBA,4.98,4.99,5,3,,,,,,,,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-04-02T23:43:44Z,2026-04-02,UK,A1-KSU1-GZMS,B07BC1CMDK,2.99,2.99,FBA,2.99,4.73,2,2,,,,,,,,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-04-02T23:43:44Z,2026-04-02,UK,A2-T2AC-TW3L,B006PFN3BW,10.99,11.1,FBM,10.99,10.99,2,14,,,,,,,,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-04-02T23:43:44Z,2026-04-02,UK,AK-OB6V-HIYD,B00IUKPVYM,4.53,4.5,FBA,4.49,4.5,3,11,,,,,,,,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-04-02T23:43:44Z,2026-04-02,UK,C6-XGZB-J6QA,B0083HIM7U,6.07,5.96,FBA,5.96,6.7,9,13,,,,,,,,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-04-02T23:43:44Z,2026-04-02,UK,CJ-X0SS-QOUW,B0CG234KW1,11.3,10.19,FBM,11.99,10.19,1,2,,,,,,9.16,GBP,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-04-02T23:43:44Z,2026-04-02,UK,CN-NR50-TSFE,B0024I0DBW,18.47,18.47,FBA,18.47,18.69,2,6,,,,,,15.83,GBP,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-04-02T23:43:44Z,2026-04-02,UK,CX-SMCH-4DYA,B0012B80HG,8.67,8.38,FBA,8.38,,6,,,,,,,23.58,GBP,15.2,64.46,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-04-02T23:43:44Z,2026-04-02,UK,D0-C7C0-H6LN,B07F1MFWV1,6.0,,Unknown,6.0,,1,,,,,,,,,,,,,SPAPI,active_merchant_base | buy_box_price_missing,,,,,,,,,,,
2026-04-02T23:43:44Z,2026-04-02,UK,DC-K5WH-R7F5,B0073FT7FY,3.2,3.0,FBA,3.0,2.99,4,4,,,,,,1.66,GBP,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-04-02T23:43:44Z,2026-04-02,UK,EV-CHU5-XU3G,B07QQDMJ6M,7.49,7.49,FBA,7.49,8.2,3,3,,,,,,0.0,GBP,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-04-02T23:43:44Z,2026-04-02,UK,FA-LRV6-YRFW,B00BUY54DI,16.92,16.42,FBA,16.42,16.47,6,8,,,,,,11.99,USD,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-04-02T23:43:44Z,2026-04-02,UK,FB-6FW0-Z82Q,B005F5TRBI,6.4,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-04-02T23:43:44Z,2026-04-02,UK,GH-XAAE-HRU7,B072K2PG11,7.6,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-04-02T23:43:44Z,2026-04-02,UK,GJ-2OZK-0GCA,B0CS3VF4GK,33.0,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-04-02T23:43:44Z,2026-04-02,UK,GK-YI4S-C158,B0009JJZ8A,8.17,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-04-02T23:43:44Z,2026-04-02,UK,H6-E7MP-EBPD,B00000IU72,17.73,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-04-02T23:43:44Z,2026-04-02,UK,HS-R5IP-7E1C,B00LXM3PGK,5.04,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-04-02T23:43:44Z,2026-04-02,UK,JB-RGB6-LZOJ,B0001P0DLU,6.01,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-04-02T23:43:44Z,2026-04-02,UK,JE-D4LO-O2JD,B07JXBDGJB,6.73,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-04-02T23:43:44Z,2026-04-02,UK,L1-54EX-56YC,B09445GL1C,12.53,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-04-02T23:43:44Z,2026-04-02,UK,L3-ZQ8U-A7LQ,B004I2N5AS,15.99,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-04-02T23:43:44Z,2026-04-02,UK,L5-PF3B-WHU4,B09LDDFK4R,39.74,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-04-02T23:43:44Z,2026-04-02,UK,LP-QMNJ-J49G,B0CL5DHG37,4.32,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-04-02T23:43:44Z,2026-04-02,UK,LV-425G-BY4X,9188805646,23.87,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-04-02T23:43:44Z,2026-04-02,UK,MY-KL21-NMV5,B0913SVFD3,37.06,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-04-02T23:43:44Z,2026-04-02,UK,NN-TSZ1-X2RD,B093FQYQJH,8.09,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-04-02T23:43:44Z,2026-04-02,UK,OV-LVEL-DQL6,B08W25WKTN,15.37,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-04-02T23:43:44Z,2026-04-02,UK,R7-98IN-2PW8,B08CHKHTWX,5.7,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-04-02T23:43:44Z,2026-04-02,UK,RB-1O77-8969,B000X2F4II,7.98,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-04-02T23:43:44Z,2026-04-02,UK,RB-82FL-T88J,B0CJ8TNZ67,28.85,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-04-02T23:43:44Z,2026-04-02,UK,RI-VSUS-0YTD,B08MVGD2ND,6.94,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-04-02T23:43:44Z,2026-04-02,UK,RZ-6ZL9-CZ7J,B075XT2J8X,6.83,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-04-02T23:43:44Z,2026-04-02,UK,SE-UITZ-7CPY,B006SYGN9O,9.2,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-04-02T23:43:44Z,2026-04-02,UK,SU-JM8R-2U82,B09ST7SSLW,15.46,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-04-02T23:43:44Z,2026-04-02,UK,SZ-UL4K-SE7W,B002QGAF8S,10.75,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-04-02T23:43:44Z,2026-04-02,UK,TJ-6LOP-OPEU,B08P63MSS9,6.49,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-04-02T23:43:44Z,2026-04-02,UK,TK-E7QE-T40G,B000FPU2SK,8.44,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-04-02T23:43:44Z,2026-04-02,UK,U1-M5BM-8F5W,B0C9J86XCZ,22.09,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-04-02T23:43:44Z,2026-04-02,UK,US-AK96-YFSB,B002DPGTF0,6.07,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-04-02T23:43:44Z,2026-04-02,UK,VF-3T0K-DR5O,B08KFFY86W,5.03,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-04-02T23:43:44Z,2026-04-02,UK,VL-48KZ-J3F2,B07L8N2TC1,5.23,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-04-02T23:43:44Z,2026-04-02,UK,VU-8KRA-QP5M,B0BNLWBLMV,11.84,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-04-02T23:43:44Z,2026-04-02,UK,W3-8FN7-FSP0,B004J71OSC,6.36,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-04-02T23:43:44Z,2026-04-02,UK,WE-1Z7L-SA2I,B08MVG9QZW,6.94,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-04-02T23:43:44Z,2026-04-02,UK,WJ-YHKC-EES5,B07CN7NRF7,9.0,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-04-02T23:43:44Z,2026-04-02,UK,X7-MY4W-H2I4,B00S9IXBVU,7.44,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-04-02T23:43:44Z,2026-04-02,UK,XE-YPAI-HX9F,B086ZD7MG6,9.03,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-04-02T23:43:44Z,2026-04-02,UK,XH-0LAE-FQO5,B00AOES9GE,6.23,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-04-02T23:43:44Z,2026-04-02,UK,XY-UM2X-TPS3,B003VTZAM0,11.83,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-04-02T23:43:44Z,2026-04-02,UK,YO-EKK2-FRCC,B00BWU7MNU,6.77,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-04-03T20:47:16Z,2026-04-03,UK,2G-AYBQ-TUQG,B002KFZKZ8,17.44,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-04-03T20:47:16Z,2026-04-03,UK,2T-07RT-8IMX,B07W65T6VT,18.47,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-04-03T20:47:16Z,2026-04-03,UK,2X-8XI7-C9T5,B07L6H9GZ2,9.99,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-04-03T20:47:16Z,2026-04-03,UK,4F-HT42-FD26,B010E25DI2,8.98,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-04-03T20:47:16Z,2026-04-03,UK,6Q-9G2A-IKVV,B000PSB13C,15.39,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-04-03T20:47:16Z,2026-04-03,UK,6V-EEC1-2S9Z,B06WW79DX5,7.05,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-04-03T20:47:16Z,2026-04-03,UK,714776,B001KYTW0O,4.85,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-04-03T20:47:16Z,2026-04-03,UK,714810,B002BX8ZFG,9.99,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-04-03T20:47:16Z,2026-04-03,UK,7L-OT45-7LYB,B01NBDFDBC,4.37,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-04-03T20:47:16Z,2026-04-03,UK,8L-INBX-OUTU,B016Y8SWZQ,8.98,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-04-03T20:47:16Z,2026-04-03,UK,8M-LM6B-F2Q5,B00D1V5FPU,5.4,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-04-03T20:47:16Z,2026-04-03,UK,8R-E0Y9-0LAU,B0BBHBX72C,67.28,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-04-03T20:47:16Z,2026-04-03,UK,8U-QPFH-3EKQ,B07T9WVBZ2,6.27,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-04-03T20:47:16Z,2026-04-03,UK,8W-I703-VOFQ,B074H6M7TW,18.31,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-04-03T20:47:16Z,2026-04-03,UK,9X-HL62-83C7,B00BEUFYE2,5.77,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-04-03T20:47:16Z,2026-04-03,UK,A1-KSU1-GZMS,B07BC1CMDK,2.99,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-04-03T20:47:16Z,2026-04-03,UK,A2-T2AC-TW3L,B006PFN3BW,10.99,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-04-03T20:47:16Z,2026-04-03,UK,AK-OB6V-HIYD,B00IUKPVYM,4.33,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-04-03T20:47:16Z,2026-04-03,UK,C6-XGZB-J6QA,B0083HIM7U,6.07,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-04-03T20:47:16Z,2026-04-03,UK,CJ-X0SS-QOUW,B0CG234KW1,11.3,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-04-03T20:47:16Z,2026-04-03,UK,CN-NR50-TSFE,B0024I0DBW,18.47,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-04-03T20:47:16Z,2026-04-03,UK,CX-SMCH-4DYA,B0012B80HG,8.67,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-04-03T20:47:16Z,2026-04-03,UK,D0-C7C0-H6LN,B07F1MFWV1,6.0,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-04-03T20:47:16Z,2026-04-03,UK,DC-K5WH-R7F5,B0073FT7FY,3.2,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-04-03T20:47:16Z,2026-04-03,UK,EV-CHU5-XU3G,B07QQDMJ6M,7.49,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-04-03T20:47:16Z,2026-04-03,UK,FA-LRV6-YRFW,B00BUY54DI,16.92,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-04-03T20:47:16Z,2026-04-03,UK,FB-6FW0-Z82Q,B005F5TRBI,6.4,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-04-03T20:47:16Z,2026-04-03,UK,GH-XAAE-HRU7,B072K2PG11,7.6,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-04-03T20:47:16Z,2026-04-03,UK,GJ-2OZK-0GCA,B0CS3VF4GK,33.0,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-04-03T20:47:16Z,2026-04-03,UK,GK-YI4S-C158,B0009JJZ8A,8.17,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-04-03T20:47:16Z,2026-04-03,UK,H6-E7MP-EBPD,B00000IU72,17.73,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-04-03T20:47:16Z,2026-04-03,UK,HS-R5IP-7E1C,B00LXM3PGK,5.04,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-04-03T20:47:16Z,2026-04-03,UK,JB-RGB6-LZOJ,B0001P0DLU,6.01,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-04-03T20:47:16Z,2026-04-03,UK,JE-D4LO-O2JD,B07JXBDGJB,6.73,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-04-03T20:47:16Z,2026-04-03,UK,L1-54EX-56YC,B09445GL1C,12.53,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-04-03T20:47:16Z,2026-04-03,UK,L3-ZQ8U-A7LQ,B004I2N5AS,15.22,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-04-03T20:47:16Z,2026-04-03,UK,L5-PF3B-WHU4,B09LDDFK4R,35.54,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-04-03T20:47:16Z,2026-04-03,UK,LP-QMNJ-J49G,B0CL5DHG37,4.32,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-04-03T20:47:16Z,2026-04-03,UK,LV-425G-BY4X,9188805646,23.87,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-04-03T20:47:16Z,2026-04-03,UK,MY-KL21-NMV5,B0913SVFD3,37.06,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-04-03T20:47:16Z,2026-04-03,UK,NN-TSZ1-X2RD,B093FQYQJH,8.09,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-04-03T20:47:16Z,2026-04-03,UK,OV-LVEL-DQL6,B08W25WKTN,15.37,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-04-03T20:47:16Z,2026-04-03,UK,R7-98IN-2PW8,B08CHKHTWX,5.7,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-04-03T20:47:16Z,2026-04-03,UK,RB-1O77-8969,B000X2F4II,7.92,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-04-03T20:47:16Z,2026-04-03,UK,RB-82FL-T88J,B0CJ8TNZ67,28.85,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-04-03T20:47:16Z,2026-04-03,UK,RI-VSUS-0YTD,B08MVGD2ND,6.94,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-04-03T20:47:16Z,2026-04-03,UK,RZ-6ZL9-CZ7J,B075XT2J8X,6.83,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-04-03T20:47:16Z,2026-04-03,UK,SE-UITZ-7CPY,B006SYGN9O,9.82,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-04-03T20:47:16Z,2026-04-03,UK,SU-JM8R-2U82,B09ST7SSLW,15.46,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-04-03T20:47:16Z,2026-04-03,UK,SZ-UL4K-SE7W,B002QGAF8S,10.73,10.76,FBA,10.73,10.73,5,5,,,,,,6.24,GBP,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-04-03T20:47:16Z,2026-04-03,UK,TJ-6LOP-OPEU,B08P63MSS9,6.49,,Unknown,6.49,8.69,3,3,,,,,,,,,,,,SPAPI,active_merchant_base | buy_box_price_missing,,,,,,,,,,,
2026-04-03T20:47:16Z,2026-04-03,UK,TK-E7QE-T40G,B000FPU2SK,8.44,7.48,FBA,7.48,,9,,,,,,,23.58,GBP,16.1,68.28,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-04-03T20:47:16Z,2026-04-03,UK,U1-M5BM-8F5W,B0C9J86XCZ,22.09,22.17,FBA,22.09,22.09,3,9,,,,,,,,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-04-03T20:47:16Z,2026-04-03,UK,US-AK96-YFSB,B002DPGTF0,6.07,7.9,FBA,6.07,7.9,2,1,,,,,,6.58,GBP,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-04-03T20:47:16Z,2026-04-03,UK,VF-3T0K-DR5O,B08KFFY86W,5.03,5.05,FBA,4.75,4.76,12,3,,,,,,,,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-04-03T20:47:16Z,2026-04-03,UK,VL-48KZ-J3F2,B07L8N2TC1,5.23,3.72,FBA,3.72,3.72,3,3,,,,,,2.99,GBP,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-04-03T20:47:16Z,2026-04-03,UK,VU-8KRA-QP5M,B0BNLWBLMV,11.84,12.49,FBA,12.49,12.48,4,11,,,,,,,,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-04-03T20:47:16Z,2026-04-03,UK,W3-8FN7-FSP0,B004J71OSC,6.36,,Unknown,6.36,7.87,1,4,,,,,,14.39,GBP,,,,,SPAPI,active_merchant_base | buy_box_price_missing,,,,,,,,,,,
2026-04-03T20:47:16Z,2026-04-03,UK,WE-1Z7L-SA2I,B08MVG9QZW,6.94,6.94,FBA,6.94,6.99,2,1,,,,,,,,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-04-03T20:47:16Z,2026-04-03,UK,WJ-YHKC-EES5,B07CN7NRF7,9.0,9.0,FBA,9.0,9.0,1,1,,,,,,10.1,GBP,1.1,10.89,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-04-03T20:47:16Z,2026-04-03,UK,X7-MY4W-H2I4,B00S9IXBVU,7.44,6.95,FBA,6.95,6.95,2,3,,,,,,5.79,GBP,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-04-03T20:47:16Z,2026-04-03,UK,XE-YPAI-HX9F,B086ZD7MG6,9.03,9.03,FBA,9.03,9.95,1,4,,,,,,,,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-04-03T20:47:16Z,2026-04-03,UK,XH-0LAE-FQO5,B00AOES9GE,6.23,6.13,FBA,6.13,8.79,6,1,,,,,,,,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-04-03T20:47:16Z,2026-04-03,UK,XY-UM2X-TPS3,B003VTZAM0,11.83,9.99,FBA,9.99,9.59,5,5,,,,,,5.92,GBP,,,,,SPAPI,active_merchant_base,,,,,,,,,,,
2026-04-03T20:47:16Z,2026-04-03,UK,YO-EKK2-FRCC,B00BWU7MNU,6.77,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-04-04T21:03:42Z,2026-04-04,UK,2G-AYBQ-TUQG,B002KFZKZ8,17.44,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-04-04T21:03:42Z,2026-04-04,UK,2T-07RT-8IMX,B07W65T6VT,18.47,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-04-04T21:03:42Z,2026-04-04,UK,2X-8XI7-C9T5,B07L6H9GZ2,9.99,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-04-04T21:03:42Z,2026-04-04,UK,4F-HT42-FD26,B010E25DI2,8.98,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-04-04T21:03:42Z,2026-04-04,UK,6Q-9G2A-IKVV,B000PSB13C,15.39,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-04-04T21:03:42Z,2026-04-04,UK,6V-EEC1-2S9Z,B06WW79DX5,7.05,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-04-04T21:03:42Z,2026-04-04,UK,714776,B001KYTW0O,4.85,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-04-04T21:03:42Z,2026-04-04,UK,714810,B002BX8ZFG,9.99,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-04-04T21:03:42Z,2026-04-04,UK,7L-OT45-7LYB,B01NBDFDBC,4.37,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-04-04T21:03:42Z,2026-04-04,UK,8L-INBX-OUTU,B016Y8SWZQ,8.98,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-04-04T21:03:42Z,2026-04-04,UK,8M-LM6B-F2Q5,B00D1V5FPU,5.2,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-04-04T21:03:42Z,2026-04-04,UK,8R-E0Y9-0LAU,B0BBHBX72C,67.28,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-04-04T21:03:42Z,2026-04-04,UK,8U-QPFH-3EKQ,B07T9WVBZ2,6.27,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
2026-04-04T21:03:42Z,2026-04-04,UK,8W-I703-VOFQ,B074H6M7TW,18.31,,,,,,,,,,,,,,,,,,SPAPI,active_merchant_base | pricing_context_missing,,,,,,,,,,,
